personen_kremsId,personenId,art,handelsgut
11650,6935,1,Schnupftabak
11651,6935,1,Wein
11652,6935,1,Blauholz
11653,6935,1,Kastanien
11654,6935,1,Limonenschalen
11655,6937,1,Schafwolle
11656,6939,,Pulver
11657,6939,,Lunten
11658,6939,,Blei
11659,6940,1,Zwillich
11660,6943,1,Weinstein
11661,6944,,Haar
11662,6945,2,Weinstein
11663,6946,2,Kastanien
11664,6947,2,Altzinn
11665,7802,,Zinn
11666,6941,,Holzwaren
11667,6942,1,Körbe
11668,6948,,Nüsse
11669,6949,1,Strümpfe
11670,6949,1,Krämerei
11671,6950,1,Kreide
11672,6950,1,Ingwer
11673,6951,2,Krämerei
11674,6951,2,Braunrot
11675,6952,2,Lorbeer
11676,6953,,Käse
11677,6954,1,Garn
11678,6955,1,Visierschneiderei
11679,6956,2,Leinwand
11680,6956,2,Rupfen
11681,6956,2,Stockfisch
11682,6957,,Kastanien
11683,6958,1,Kastanien
11684,6959,2,Glätte
11685,6960,,Federn
11686,6960,,Tuch
11687,6960,,Socken
11688,6961,1,Kuhhäute
11689,6963,2,Fischschmalz
11690,6965,,Juchten
11691,6965,,Glätte
11692,6966,1,Haar
11693,6967,2,Zwirn
11694,6968,2,Kastanien
11695,6968,2,Weinstein
11696,6968,2,Krämerei
11697,6969,,Kastanien
11698,6970,1,Kastanien
11699,6971,2,Leinwand
11700,6971,2,Zwillich
11701,6971,2,Käse
11702,6972,2,Röte
11703,6972,1,Leim
11704,6972,2,Farbzeug
11705,6972,2,Prisil
11706,6972,1,Zwirn
11707,6973,2,Farbzeug
11708,6974,2,Heringe
11709,6974,2,Käse
11710,6974,2,Haar
11711,6974,2,Alaun
11712,6974,2,Rupfen
11713,6975,2,Prisil
11714,6975,1,Zwirn
11715,6975,2,Röte
11716,6975,2,Farbzeug
11717,6975,2,Seife
11718,6976,,Farbzeug
11719,6977,1,Garn
11720,6978,2,Kastanien
11721,6980,2,Geschmeide
11722,6980,2,Strohmesser
11723,6981,2,Geschmeide
11724,6982,2,Geschmeide
11725,6982,2,Strohmesser
11726,6983,,Welschgut
11727,6983,,Beschlagenes Gut
11728,6983,,Wein
11729,6983,,Glas
11730,6983,,Würste
11731,6983,,Fastenspeise
11732,6985,,Leinwand
11733,6985,,Weinbeeren
11734,6985,,Mandeln
11735,6985,,Röte
11736,6985,,Ziechen
11737,6985,1,Gallus
11738,6986,,Haar
11739,6989,2,Röte
11740,6989,2,Prisil
11741,6990,2,Kastanien
11742,6991,,Wachs
11743,6992,2,Schmalz
11744,6993,2,Leinwand
11745,6994,1,Haar
11746,6995,2,Weinstein
11747,6995,2,Reis
11748,6995,2,Lorbeer
11749,6995,2,Limonen
11750,6995,2,Baumwolle
11751,6995,2,Käse
11752,6995,2,Feigen
11753,6995,2,Reis
11754,6995,2,Rotbraun
11755,6995,2,Pommeranzen
11756,6995,2,Sardellen
11757,6995,2,Früchte
11758,6995,2,Krämerei
11759,6995,2,Holzwaren
11760,6995,2,Erde
11761,6995,2,Kienruß
11762,6995,2,Schwefel
11763,6996,2,Schwefel
11764,6996,2,Tiroler Wein
11765,6997,,Geschmeide
11766,6999,2,Wolle
11767,7000,2,Geschmeide
11768,7001,,Nüsse
11769,7002,2,Butter
11770,7002,2,Schmalz
11771,7002,2,Unschlitt
11772,7003,2,Juchten
11773,7004,,Tuch
11774,7004,,Branntwein
11775,7005,,Tuch
11776,7006,,Schmalz
11777,7007,,Heringe
11778,7008,1,Leinwand
11779,7009,1,Gläser
11780,7010,2,Öl
11781,7011,1,Glätte
11782,7012,2,Tabak
11783,7013,1,Ochsenspitz
11784,7014,2,Röte
11785,7014,2,Farbzeug
11786,7015,1,Weinstein
11787,7021,2,Weinstein
11788,7021,1,Tuch
11789,7017,2,Krämerei
11790,7018,,Tuch
11791,7019,,Tuch
11792,7020,2,Tuch
11793,7022,2,Tuch
11794,7022,2,Farbzeug
11795,7024,1,Federn
11796,7026,2,Röte
11797,7026,2,Tuch
11798,7026,2,Krämerei
11799,7026,2,Spezerei
11800,7026,2,Gelbe Erde
11801,7026,2,Prisil
11802,7026,2,Senf
11803,7027,2,Wolle
11804,7027,1,Weinstein
11805,7028,1,Glas
11806,7029,1,Käse
11807,7030,,Glätte
11808,7031,,Nüsse
11809,7032,2,Öl
11810,7032,2,Taschenmesser
11811,7032,2,Braunrot
11812,7032,2,Juchten
11813,7032,2,Kastanien
11814,7035,1,Tabakröhrl
11815,7036,2,Kastanien
11816,7037,2,Sensen
11817,7037,2,Strohmesser
11818,7038,,Tuch
11819,7099,2,Krämerei
11820,7099,2,Öl
11821,7099,2,Lorbeer
11822,7099,2,Weinbeeren
11823,7099,2,Kastanien
11824,7099,2,Taschenmesser
11825,7099,2,Baumwolle
11826,7099,2,Nüsse
11827,7034,1,Glocken
11828,7034,2,Alte Glocken
11829,7034,,Messingkessel
11830,7034,,Schellen
11831,7034,2,Metall
11832,7034,2,Messing
11833,7041,2,Weinstein
11834,7041,2,Kastanien
11835,7041,2,Öl
11836,7041,2,Reis
11837,7042,2,Kastanien
11838,7042,2,Weinbeeren
11839,7043,1,Leinwand
11840,7043,1,Socken
11841,7044,,Zwirn
11842,7045,,Nüsse
11843,7046,2,Messing
11844,7047,,Altmessing
11845,7048,2,Federn
11846,7048,1,Weinstein
11847,7048,2,Zwirn
11848,7048,1,Wolle
11849,7050,2,Weinstein
11850,7050,2,Schafwolle
11851,7050,2,Federn
11852,7050,2,Metall
11853,7050,2,Messing
11854,7050,1,Zinn
11855,7050,1,Kupfer
11856,7050,1,Messing
11857,7050,1,Weinstein
11858,7051,2,Federn
11859,7051,2,Tabak
11860,7051,2,Rosinen
11861,7052,1,Wachs
11862,7052,1,Federn
11863,7052,,Weinstein
11864,7052,2,Tabak
11865,7052,1,Wolle
11866,7052,1,Metall
11867,7052,1,Messing
11868,7053,1,Schmalz
11869,7053,1,Federn
11870,7053,2,Federn
11871,7054,1,Schafwolle
11872,7054,1,Federn
11873,7054,2,Federn
11874,7054,1,Wolle
11875,7054,2,Butter
11876,7054,2,Tabak
11877,7054,2,Kastanien
11878,7054,2,Weinstein
11879,7055,1,Federn
11880,7056,2,Wolle
11881,7057,,Bücher
11882,7058,2,Weinstein
11883,7059,2,Krämerei
11884,7059,2,Öl
11885,7059,2,Schwefel
11886,7059,2,Baumwolle
11887,7060,2,Krämerei
11888,7060,2,Weinbeeren
11889,7060,2,Nüsse
11890,7060,2,Kastanien
11891,7060,2,Öl
11892,7060,2,Reis
11893,7060,2,Taschenmesser
11894,7060,2,Schwefel
11895,7060,2,Früchte
11896,7060,2,Baumöl
11897,7061,2,Kastanien
11898,7061,2,Öl
11899,7061,2,Taschenmesser
11900,7061,2,Spezerei
11901,7062,2,Krämerei
11902,7062,2,Taschenmesser
11903,7062,2,Öl
11904,7062,2,Baumwolle
11905,7062,2,Zucker
11906,7062,2,Limonen
11907,7066,,Kastanien
11908,7067,1,Kastanien
11909,7065,,Kastanien
11910,7072,,Hanf
11911,7072,,Käse
11912,7074,1,Weinstein
11913,7075,1,Trüb
11914,7075,1,Telpisch
11915,7075,1,Schmalz
11916,7075,2,Weinstein
11917,7075,2,Schliff
11918,7075,2,Schwefel
11919,7075,1,Haar
11920,7075,2,Krämerei
11921,7076,,Schmalz
11922,7078,,Schmalz
11923,7079,2,Leinwand
11924,7079,2,Zeug
11925,7080,1,Haar
11926,7082,1,Gläser
11927,7083,1,Ochsenhäute
11928,7084,2,Schafwolle
11929,7085,1,Schusterware
11930,7086,1,Leinwand
11931,7087,2,Leinwand
11932,7088,1,Messer
11933,7088,1,Scheiden
11934,7090,1,Juchten
11935,7091,,Früchte
11936,7091,,Heringe
11937,7091,,Beschlagenes Gut
11938,7091,2,Safran
11939,7091,1,Flachfische
11940,7091,1,Röte
11941,7091,,Weinstein
11942,7091,2,Kastanien
11943,7091,1,Weinbeeren
11944,7091,1,Weinstein
11945,7091,1,Ziechen
11946,7091,,Tuch
11947,7091,,Bergamotten
11948,7092,2,Juchten
11949,7093,1,Materialien
11950,7094,,Mandeln
11951,7094,2,Pfeffer
11952,7094,2,Zucker
11953,7094,2,Ingwer
11954,7094,2,Feigen
11955,7100,,Bücher
11956,7101,1,Zwirn
11957,7102,1,Ochsenspitz
11958,7103,1,Zwirn
11959,7104,2,Prisil
11960,7105,1,Beuteltuch
11961,7106,2,Schmalz
11962,7107,2,Schmalz
11963,7108,1,Juchten
11964,7109,2,Alaun
11965,7109,2,Farbzeug
11966,7109,2,Fischschmalz
11967,7110,2,Berchtesgadener Ware
11968,7111,2,Seidenwaren
11969,7120,1,Juchten
11970,7120,,Pfeffer
11971,7112,1,Zinn
11972,7113,,Wetzsteine
11973,7114,,Geschmeide
11974,7117,1,Geschmeide
11975,7117,1,Pfannen
11976,7128,,Sensen
11977,7116,2,Nüsse
11978,7116,2,Krämerei
11979,7124,1,Krämerei
11980,7124,2,Krämerei
11981,7124,2,Weißblech
11982,7131,2,Holzwaren
11983,7118,1,Heringe
11984,7118,1,Stockfisch
11985,7118,1,Kreide
11986,7118,1,Holländischer Käse
11987,7118,,Nüsse
11988,7118,,Wetzsteine
11989,7118,,Geschmeide
11990,7118,1,Fischschmalz
11991,7121,1,Socken
11992,7121,1,Ochsenspitz
11993,7122,,Blei
11994,7123,2,Schmalz
11995,7125,2,Seide
11996,7125,2,Knöpfe
11997,7126,,Zwetschgen
11998,7127,2,Krämerei
11999,7127,2,Weinbeeren
12000,7127,2,Lorbeer
12001,7127,2,Reis
12002,7127,2,Nüsse
12003,7127,2,Kastanien
12004,7129,,Tuch
12005,7130,2,Schliff
12006,7130,2,Farbzeug
12007,7130,2,Juchten
12008,7132,,Kastanien
12009,7133,1,Harrasware
12010,7133,1,Nadlerware
12011,7133,1,Strümpfe
12012,7134,2,Federn
12013,7135,2,Schmalz
12014,7138,,Leinwand
12015,7139,2,Safran
12016,7140,1,Krämerei
12017,7141,1,Leinwand
12018,7141,1,Strümpfe
12019,7142,2,Glätte
12020,7143,,Kalbfelle
12021,7144,2,Juchten
12022,7144,2,Stockfisch
12023,7145,2,Juchten
12024,7147,,Zwirn
12025,7148,,Nüsse
12026,7149,,Tuch
12027,7150,2,Hanf
12028,7151,,Weinstein
12029,7152,2,Glätte
12030,7153,,Geschmeide
12031,7154,,Kastanien
12032,7154,,Leinöl
12033,7154,,Zwirn
12034,7156,2,Federn
12035,7157,2,Schaffelle
12036,7157,1,Schaffelle
12037,7158,1,Kalbfelle
12038,7158,1,Lammfelle
12039,7159,2,Öl
12040,7159,2,Kreide
12041,7159,2,Röte
12042,7159,2,Anis
12043,7159,2,Juchten
12044,7159,2,Glätte
12045,7159,1,Pfeffer
12046,7159,2,Aurum Pigmentum
12047,7161,,Weiße Ware
12048,7162,,Kastanien
12049,7164,2,Juchten
12050,7165,2,Kastanien
12051,7166,2,Farbzeug
12052,7167,1,Haar
12053,7168,1,Garn
12054,7169,2,Ingwer
12055,7170,1,Wachs
12056,7171,2,Röte
12057,7172,1,Schmalz
12058,7172,1,Käse
12059,7173,2,Kastanien
12060,7174,1,Zwirn
12061,7175,2,Glätte
12062,7176,1,Kastanien
12063,7177,2,Kastanien
12064,7177,2,Weinstein
12065,7177,1,Stockfisch
12066,7177,1,Röte
12067,7177,1,Heringe
12068,7177,1,Prisil
12069,7177,2,Senf
12070,7177,2,Reis
12071,7177,2,Lorbeer
12072,7177,1,Baye
12073,7177,1,Schredt
12074,7177,2,Weinbeeren
12075,7177,2,Krämerei
12076,7177,1,Tuch
12077,7177,2,Nüsse
12078,7177,2,Taschenmesser
12079,7177,2,Geschmeide
12080,7177,,Wetzsteine
12081,7178,2,Juchten
12082,7178,2,Federn
12083,7179,2,Senf
12084,7179,2,Farbe
12085,7179,2,Nüsse
12086,7179,2,Kastanien
12087,7179,2,Reis
12088,7180,1,Tuch
12089,7180,1,Baye
12090,7180,1,Leinwand
12091,7180,1,Krämpel
12092,7181,,Leinwand
12093,7182,1,Blei
12094,7183,2,Krämerei
12095,7184,2,Tuch
12096,7184,1,Gewandschnitt
12097,7184,2,Baye
12098,7185,2,Prisil
12099,7185,2,Wolle
12100,7185,2,Tuch
12101,7185,2,Röte
12102,7186,1,Gewandschnitt
12103,7186,2,Tuch
12104,7187,2,Röte
12105,7187,2,Federn
12106,7187,2,Tuch
12107,7187,,Wolle
12108,7187,,Haar
12109,7188,2,Leinwand
12110,7188,2,Krämerei
12111,7189,1,Tuch
12112,7189,,Socken
12113,7189,,Kupfer
12114,7189,,Zinnlöffel
12115,7190,2,Federn
12116,7191,2,Wachs
12117,7192,1,Honig
12118,7193,,Tuch
12119,7194,1,Bürsten
12120,7194,1,Fäustlinge
12121,7195,1,Bürstenbinderware
12122,7195,1,Metridat
12123,7196,,Öl
12124,7197,,Leinöl
12125,7199,1,Leinwand
12126,7202,2,Wolle
12127,7202,2,Juchten
12128,7202,2,Stockfisch
12129,7202,2,Röte
12130,7202,2,Öl
12131,7202,2,Glätte
12132,7202,1,Wolle
12133,7202,2,Holländischer Käse
12134,7202,2,Blei
12135,7202,2,Gilbholz
12136,7202,1,Zwetschgen
12137,7202,2,Fischschmalz
12138,7202,,Schnecken
12139,7202,,Taschenmesser
12140,7202,,Kastanien
12141,7202,2,Kreide
12142,7203,1,Leinöl
12143,7203,1,Strümpfe
12144,7204,,Kastanien
12145,7205,,Alaun
12146,7206,,Sensen
12147,7206,,Geschmeide
12148,7211,,Käse
12149,7207,1,Kienruß
12150,7207,1,Rötelstein
12151,7215,1,Rote Erde
12152,7215,1,Schreibtafel
12153,7215,1,Rötelstein
12154,7215,1,Steinware
12155,7215,1,Kienruß
12156,7215,1,Kurzwaren
12157,7215,1,Gelbe Erde
12158,7215,2,Krämerei
12159,7208,1,Kienruß
12160,7208,1,Rote Erde
12161,7208,1,Gelbe Erde
12162,7208,1,Schreibtafel
12163,7208,1,Steinware
12164,7208,1,Rötelstein
12165,7208,1,Rotbraun
12166,7208,1,Farbe
12167,7209,1,Kienruß
12168,7209,2,Braunrot
12169,7209,1,Farbe
12170,7209,1,Steinware
12171,7212,,Glätte
12172,7213,1,Braunrot
12173,7214,,Kienruß
12174,7216,2,Kürschnerware
12175,7217,2,Kürschnerware
12176,7218,1,Strohmesser
12177,7219,2,Federn
12178,7219,,Tuch
12179,7221,2,Haar
12180,7222,2,Kastanien
12181,7223,,Nüsse
12182,7224,2,Öl
12183,7225,2,Tabak
12184,7226,2,Stockfisch
12185,7227,2,Kastanien
12186,7228,1,Gläser
12187,7403,1,Kupferwasser
12188,7403,2,Pfeffer
12189,7403,2,Krämerei
12190,7403,2,Alaunleder
12191,7403,,Leinwand
12192,7403,2,Stockfisch
12193,7403,2,Leim
12194,7403,2,Leinöl
12195,7403,2,Rupfen
12196,7403,2,Prisil
12197,7403,2,Schwefel
12198,7403,2,Öl
12199,7403,1,Alaun
12200,7403,2,Krämerei
12201,7403,2,Reis
12202,7403,2,Ingwer
12203,7403,2,Kienruß
12204,7403,2,Tabak
12205,7403,2,Kastanien
12206,7403,1,Leinöl
12207,7403,2,Röte
12208,7403,2,Erde
12209,7403,2,Kreide
12210,7403,2,Spezerei
12211,7230,,Leinöl
12212,7232,2,Kotzenwolle
12213,7233,,Glätte
12214,7234,1,Leinwand
12215,7234,1,Rupfen
12216,7234,1,Schmalz
12217,7236,2,Rosinken
12218,7237,2,Geschmeide
12219,7238,,Krämerei
12220,7239,,Pfundleder
12221,7239,,Juchten
12222,7240,1,Kastanien
12223,7241,2,Schliff
12224,7242,2,Schliff
12225,7245,1,Kastanien
12226,7245,1,Weinstein
12227,7247,1,Strohmesser
12228,7246,1,Strohmesser
12229,7246,,Juchten
12230,7248,1,Wachs
12231,7249,2,Juchten
12232,7250,1,Spielwaren
12233,7251,2,Zwetschgen
12234,7251,2,Kastanien
12235,7252,2,Weinstein
12236,7253,,Tuch
12237,7254,2,Nüsse
12238,7254,2,Kastanien
12239,7254,2,Zwetschgen
12240,7259,,Nüsse
12241,7257,,Früchte
12242,7257,,Lorbeer
12243,7257,,Schwefel
12244,7257,,Reis
12245,7257,,Kapern
12246,7257,,Senf
12247,7257,,Quitten
12248,7257,,Weinbeeren
12249,7257,,Zibeben
12250,7257,,Surlemoni
12251,7257,,Kastanien
12252,7257,,Tiroler Wein
12253,7258,,Tuch
12254,7260,1,Juchten
12255,7262,2,Hopfen
12256,7262,,Knoppern
12257,7262,1,Altkupfer
12258,7262,1,Federn
12259,7263,1,Kastanien
12260,7267,,Krämerei
12261,7268,1,Stockfisch
12262,7269,2,Muskat
12263,7269,2,Senf
12264,7270,,Geschmeide
12265,7270,,Holzwaren
12266,7271,1,Gilbholz
12267,7272,,Geschmeide
12268,7273,2,Schliff
12269,7274,,Geschmeide
12270,7275,1,Leinöl
12271,7276,,Senffässel
12272,7277,1,Reis
12273,7278,2,Juchten
12274,7278,1,Schusterware
12275,7279,1,Kastanien
12276,7280,1,Farbe
12277,7281,,Socken
12278,7282,2,Juchten
12279,7283,,Getreide
12280,7284,2,Stockfisch
12281,7285,2,Krämerei
12282,7286,2,Kastanien
12283,7287,,Weiße Ware
12284,7288,2,Nadlerware
12285,7288,2,Leinwand
12286,7289,2,Leinwand
12287,7289,2,Rupfen
12288,7289,2,Krämerei
12289,7290,2,Leinwand
12290,7290,2,Krämerei
12291,7291,1,Wolle
12292,7292,2,Kastanien
12293,7293,2,Kastanien
12294,7294,,Ochsenhäute
12295,7295,2,Tuch
12296,7295,2,Rupfen
12297,7295,2,Juchten
12298,7296,2,Weinbeeren
12299,7297,1,Tuch
12300,7297,2,Tiroler Wein
12301,7298,1,Tuch
12302,7298,,Kastanien
12303,7299,,Tuch
12304,7300,1,Tuch
12305,7301,,Kastanien
12306,7302,2,Weinstein
12307,7302,,Tuch
12308,7303,2,Weinstein
12309,7304,1,Tuch
12310,7305,1,Tuch
12311,7306,1,Tuch
12312,7306,2,Öl
12313,7307,2,Tuch
12314,7308,1,Tuch
12315,7308,2,Krämerei
12316,7310,2,Kupferwasser
12317,7310,2,Öl
12318,7310,2,Krämerei
12319,7311,1,Enzian
12320,7312,,Schmalz
12321,7313,2,Schmalz
12322,7313,2,Butter
12323,7315,1,Baumöl
12324,7315,2,Zucker
12325,7315,2,Pfeffer
12326,7315,2,Weinbeeren
12327,7315,2,Feigen
12328,7315,2,Lorbeer
12329,7315,2,Baumöl
12330,7316,2,Salpeter
12331,7317,,Geschmeide
12332,7317,,Nägel
12333,7319,1,Leinwand
12334,7321,,Kastanien
12335,7320,,Kastanien
12336,7322,1,Kastanien
12337,7323,1,Wachs
12338,7324,,Pfundleder
12339,7324,1,Federn
12340,7324,1,Wolle
12341,7325,2,Kastanien
12342,7326,2,Käse
12343,7327,2,Schmalz
12344,7327,2,Butter
12345,7328,1,Schwarzblech
12346,7328,1,Blech
12347,7328,1,Hufeisen
12348,7329,2,Juchten
12349,7330,2,Schmalz
12350,7336,2,Federn
12351,7333,,Geschmeide
12352,7339,2,Weinstein
12353,7334,2,Schafwolle
12354,7337,2,Weinbeeren
12355,7338,1,Heringe
12356,7338,2,Nüsse
12357,7341,1,Juchten
12358,7341,,Safran
12359,7341,2,Wachs
12360,7342,2,Reis
12361,7343,,Wolle
12362,7346,2,Röte
12363,7346,2,Baumöl
12364,7346,,Lorbeer
12365,7346,1,Tabak
12366,7346,2,Tabak
12367,7346,2,Pfeffer
12368,7346,2,Leinöl
12369,7346,1,Braunrot
12370,7346,1,Baumöl
12371,7346,2,Öl
12372,7346,2,Blei
12373,7346,2,Weinbeeren
12374,7348,2,Krämerei
12375,7348,2,Spezerei
12376,7348,2,Senf
12377,7348,2,Lorbeer
12378,7348,2,Weinbeeren
12379,7348,2,Holzwaren
12380,7348,2,Kastanien
12381,7348,2,Limonen
12382,7348,1,Butter
12383,7348,2,Schliff
12384,7348,2,Pfundhäute
12385,7348,2,Reis
12386,7348,1,Blech
12387,7349,,Röte
12388,7350,2,Juchten
12389,7351,1,Haar
12390,7352,1,Röte
12391,7352,2,Weinstein
12392,7352,2,Wolle
12393,7352,1,Prisil
12394,7352,1,Stockfisch
12395,7352,2,Federn
12396,7352,1,Tuch
12397,7352,1,Baye
12398,7352,2,Schliff
12399,7352,2,Krämerei
12400,7353,2,Kastanien
12401,7353,1,Röte
12402,7353,2,Weinstein
12403,7353,1,Baye
12404,7353,1,Tuch
12405,7353,2,Schliff
12406,7353,2,Taschenmesser
12407,7353,2,Steyrer Ware
12408,7354,1,Kurzwaren
12409,7356,2,Holzwaren
12410,7356,2,Schliff
12411,7356,2,Nürnberger Ware
12412,7355,2,Kastanien
12413,7357,2,Holzwaren
12414,7358,,Tiroler Kastanien
12415,7359,,Seidenwaren
12416,7361,2,Juchten
12417,7361,2,Stockfisch
12418,7361,2,Kreide
12419,7361,1,Öl
12420,7361,1,Rotbraun
12421,7361,2,Röte
12422,7361,2,Butter
12423,7361,1,Braunrot
12424,7361,,Schmelztiegel
12425,7361,,Kastanien
12426,7361,,Weinbeeren
12427,7361,2,Holländischer Käse
12428,7361,,Seidenwaren
12429,7362,2,Holzware
12430,7363,,Haar
12431,7364,,Kastanien
12432,7366,2,Nüsse
12433,7367,2,Käse
12434,7368,2,Kastanien
12435,7369,2,Heringe
12436,7369,,Schmalz
12437,7369,2,Stockfisch
12438,7369,2,Holländischer Käse
12439,7369,2,Käse
12440,7369,2,Schnecken
12441,7369,2,Haar
12442,7370,,Tabak
12443,7373,,Blei
12444,7373,,Glätte
12445,7374,1,Zwirn
12446,7375,1,Zwirn
12447,7376,1,Werg
12448,7376,1,Haar
12449,7376,1,Zwillich
12450,7377,2,Kastanien
12451,7378,2,Kastanien
12452,7379,1,Alteisen
12453,7380,2,Schafwolle
12454,7381,2,Baumöl
12455,7383,1,Kastanien
12456,7384,1,Meselan
12457,7385,2,Krämerei
12458,7385,2,Harrasware
12459,7385,1,Strümpfe
12460,7385,1,Meselan
12461,7386,1,Krämerei
12462,7387,1,Schmalz
12463,7388,2,Kastanien
12464,7388,2,Schliff
12465,7388,2,Weinstein
12466,7388,1,Tuch
12467,7388,1,Pottasche
12468,7388,,Nüsse
12469,7390,,Branntwein
12470,7392,1,Pfeffer
12471,7391,2,Juchten
12472,7395,1,Weinstein
12473,7396,2,Braunrot
12474,7396,2,Tabak
12475,7396,,Federn
12476,7396,2,Kreide
12477,8036,,Alaun
12478,7397,,Pfeffer
12479,7397,,Zwetschgen
12480,7397,,Socken
12481,7398,1,Kastanien
12482,7399,1,Tuch
12483,7400,2,Krämerei
12484,7401,2,Leinwand
12485,7401,2,Rupfen
12486,7401,2,Öl
12487,7402,2,Krämerei
12488,7405,,Juchten
12489,7405,,Fech
12490,7405,,Wachs
12491,7405,2,Kastanien
12492,7406,2,Holzwaren
12493,7407,2,Käse
12494,7409,1,Nürnberger Ware
12495,7409,1,Krämerei
12496,7410,1,Ziechen
12497,7411,,Haar
12498,7411,,Altkupfer
12499,7412,2,Juchten
12500,7412,2,Rote Erde
12501,7412,2,Kuhhäute
12502,7412,2,Pittlinghäute
12503,7413,2,Nüsse
12504,7414,,Haar
12505,7415,2,Kastanien
12506,7416,2,Kastanien
12507,7417,1,Krämerei
12508,7418,1,Klampfererware
12509,7419,,Weinstein
12510,7419,2,Heringe
12511,7419,2,Krämerei
12512,7419,2,Zwillich
12513,7419,2,Leinwand
12514,7420,,Weinstein
12515,7421,2,Harrasware
12516,7421,2,Baumwollware
12517,7422,1,Klampfererware
12518,7385,1,Krämerei
12519,7424,2,Tabak
12520,7425,1,Zwirn
12521,7426,,Schmalz
12522,7427,,Tuch
12523,7428,,Wachs
12524,7429,1,Geschmeide
12525,7430,1,Ochsenspitz
12526,7430,2,Ochsenspitz
12527,7430,1,Messer
12528,7431,1,Kämmer
12529,7432,2,Leder
12530,7433,2,Röte
12531,7434,2,Stockfisch
12532,7435,2,Salpeter
12533,7436,2,Juchten
12534,7437,2,Juchten
12535,7438,2,Salpeter
12536,7439,2,Federn
12537,7439,1,Federn
12538,7439,2,Zinn
12539,7439,,Tuch
12540,7439,2,Weinbeeren
12541,7440,,Ochsenhäute
12542,7441,2,Juchten
12543,7442,2,Röte
12544,7442,2,Schliff
12545,7443,1,Knöpfe
12546,7444,2,Juchten
12547,7449,2,Juchten
12548,7450,2,Juchten
12549,7445,1,Haar
12550,7445,1,Werg
12551,7445,1,Leinwand
12552,7445,2,Nüsse
12553,7445,2,Kastanien
12554,7446,2,Juchten
12555,7447,1,Kuhhäute
12556,7447,1,Kalbfelle
12557,7447,2,Juchten
12558,7448,1,Leinöl
12559,7457,2,Krämerei
12560,7457,2,Kandis
12561,7457,2,Öl
12562,7457,2,Rotbraun
12563,7457,2,Nüsse
12564,7451,,Tuch
12565,7452,1,Federn
12566,7452,2,Schwefel
12567,7453,,Nüsse
12568,7454,,Weinstein
12569,7455,2,Juchten
12570,7455,1,Kuhhäute
12571,7455,1,Kalbfelle
12572,7455,1,Leinöl
12573,7455,2,Tabak
12574,7455,1,Schmalz
12575,7456,2,Tabak
12576,8037,2,Federn
12577,8037,1,Federn
12578,8037,1,Kastanien
12579,8037,1,Weinstein
12580,7458,1,Weinstein
12581,7459,1,Messer
12582,7459,1,Scheiden
12583,7459,,Ochsenspitz
12584,7460,2,Juchten
12585,7461,2,Juchten
12586,8038,2,Juchten
12587,7462,,Tuch
12588,7462,2,Federn
12589,7463,2,Öl
12590,7464,,Felle
12591,7464,,Sporen
12592,7466,1,Kastanien
12593,7467,1,Wurzen
12594,7467,1,Kräuter
12595,7468,,Baye
12596,7469,2,Holländischer Käse
12597,7469,2,Stockfisch
12598,7469,1,Käse
12599,7469,2,Juchten
12600,7469,1,Glätte
12601,7469,1,Juchten
12602,7469,,Strohmesser
12603,7469,,Sensen
12604,7469,,Haar
12605,7469,2,Glätte
12606,7469,2,Wachs
12607,7469,2,Schmalz
12608,7471,,Heringe
12609,7472,2,Fischschmalz
12610,7473,1,Weiße Ware
12611,7474,1,Krämerei
12612,7475,2,Kastanien
12613,7476,,Birnen
12614,7476,,Stägl
12615,7476,1,Schmelztiegel
12616,7478,2,Öl
12617,7480,2,Juchten
12618,7481,,Käse
12619,7482,2,Kastanien
12620,7482,1,Tuch
12621,7482,2,Nüsse
12622,7483,1,Kastanien
12623,7484,2,Nüsse
12624,7485,,Geschmeide
12625,7486,2,Geschmeide
12626,7487,2,Geschmeide
12627,7488,2,Messer
12628,7488,2,Holzwaren
12629,7488,2,Krämerei
12630,7488,2,Harrasware
12631,7489,2,Juchten
12632,7489,2,Kreide
12633,7489,2,Röte
12634,7489,2,Heringe
12635,7489,2,Stockfisch
12636,7489,2,Tabak
12637,7489,2,Krämerei
12638,7489,2,Öl
12639,7489,2,Pfeffer
12640,7489,2,Kupferwasser
12641,7489,2,Messer
12642,7489,2,Reis
12643,7489,2,Lorbeer
12644,7489,2,Rote Erde
12645,7489,2,Prisil
12646,7489,2,Kienruß
12647,7489,2,Fischbein
12648,7489,2,Braunstein
12649,7490,1,Alteisen
12650,7491,1,Schmalz
12651,7492,2,Krämerei
12652,7492,2,Fischschmalz
12653,7492,2,Haar
12654,7493,,Öl
12655,7494,2,Kastanien
12656,7494,1,Tuch
12657,7495,1,Leim
12658,7496,2,Krämerei
12659,7496,2,Juchten
12660,7497,2,Kastanien
12661,7497,2,Tuch
12662,7497,2,Krämerei
12663,7497,2,Prisil
12664,7497,2,Röte
12665,7497,,Tabak
12666,7497,,Gilbholz
12667,7497,2,Öl
12668,7497,2,Heringe
12669,7497,2,Spezerei
12670,7498,2,Heringe
12671,7498,2,Krämerei
12672,7499,2,Nüsse
12673,7500,2,Kastanien
12674,7501,2,Weinstein
12675,7502,,Felle
12676,7504,2,Öl
12677,7504,2,Glätte
12678,7507,2,Tabak
12679,7508,,Schmalz
